date,origin_city,dest_city,departure_date_time,arrival_date_time,passengers
2023-01-22,South Jamesborough,Port Michael,2023-01-22 01:52,2023-01-23 02:31,194.0
2023-03-31,Albertshire,Vargasview,2023-03-31 02:19,2023-04-02 15:43,99.0
2022-08-23,Matthewstad,Maldonadoland,2022-08-23 17:34,2022-08-24 15:45,124.0
2022-10-22,Yoderhaven,Morrisonstad,2022-10-22 22:54,2022-10-23 03:22,200.0
2023-06-24,Howardton,Deborahshire,2023-06-24 23:06,2023-06-25 10:50,126.0
2023-01-07,South Luis,Holmesburgh,2023-01-07 17:42,2023-01-08 10:43,175.0
2022-03-10,Coleland,Davishaven,2022-03-10 14:50,2022-03-11 10:27,181.0
,West Danastad,Perezborough,,,141.0
2022-12-10,Holdenton,Lake Joshuaport,2022-12-10 19:17,2022-12-11 03:33,168.0
,East Cynthiafort,South Jamesborough,,,152.0
2022-11-03,South Theresa,South Heidi,2022-11-03 12:10,2022-11-05 16:24,171.0
2023-03-27,South Luis,South Theresa,2023-03-27 04:12,2023-03-28 17:22,124.0
2023-06-16,Boonetown,South Heidi,2023-06-16 03:15,2023-06-17 12:15,130.0
2022-06-22,Barbaraside,South Heidi,2022-06-22 01:13,2022-06-24 05:36,65.0
2023-01-26,Boonetown,West Kyleborough,2023-01-26 03:39,2023-01-28 09:10,130.0
2022-12-07,Bellland,Port Michael,2022-12-07 06:07,2022-12-08 14:23,65.0
2023-09-15,South Jacob,Deborahshire,2023-09-15 01:29,2023-09-17 20:14,128.0
,Davishaven,West Kyleborough,,,124.0
2022-11-03,Yoderhaven,South Jacob,2022-11-03 00:51,2022-11-05 23:42,117.0
2022-07-01,Holdenton,South Jacob,2022-07-01 18:44,2022-07-02 04:27,129.0
2022-10-28,Diazville,West Cynthiabury,2022-10-28 17:07,2022-10-30 04:19,
2022-03-12,North Evan,North Amanda,2022-03-12 13:59,2022-03-14 17:16,104.0
2023-07-15,Lake Christopher,Smithhaven,2023-07-15 05:40,2023-07-17 04:11,68.0
2022-11-02,South Luis,North Evan,2022-11-02 12:42,2022-11-04 09:33,133.0
2022-03-23,East Alexander,Lake Christopher,2022-03-23 03:50,2022-03-24 18:39,
2022-12-04,South Jamesborough,East Dannyshire,2022-12-04 04:43,2022-12-06 16:56,115.0
,East Dannyshire,West Susan,,,66.0
2023-05-05,Holdenton,West Danastad,2023-05-05 15:35,2023-05-07 16:33,146.0
2022-10-07,East Joseph,West Cynthiabury,2022-10-07 08:46,2022-10-09 23:20,129.0
2022-05-13,North Amanda,Bellland,2022-05-13 07:48,2022-05-15 22:04,108.0
2023-12-21,Smithhaven,Lake Joshuaport,2023-12-21 05:16,2023-12-22 03:51,144.0
2022-03-21,South Jacob,Matthewstad,2022-03-21 13:51,2022-03-23 10:32,146.0
2023-02-23,Perezborough,Barbaraside,2023-02-23 02:03,2023-02-25 16:13,112.0
2022-04-07,Perezborough,Bellland,2022-04-07 06:22,2022-04-09 22:55,114.0
2022-03-28,Yoderhaven,South Luis,2022-03-28 08:45,2022-03-30 23:09,101.0
2022-04-21,South Jacob,West Kyleborough,2022-04-21 22:40,2022-04-22 05:25,178.0
2022-03-02,South Jacob,Smithhaven,2022-03-02 16:53,2022-03-04 13:01,178.0
,Lake Jessemouth,Holdenton,,,139.0
2022-07-26,East Dannyshire,Diazville,2022-07-26 05:32,2022-07-27 12:28,86.0
2022-01-20,South Andreburgh,East Joseph,2022-01-20 13:48,2022-01-21 07:28,194.0
2023-07-25,South Jacob,Rachelmouth,2023-07-25 15:12,2023-07-27 13:26,142.0
2022-08-03,Deborahshire,Matthewstad,2022-08-03 01:33,2022-08-05 09:36,129.0
,Matthewstad,South Luis,,,62.0
2023-07-23,Jennifershire,Rachelmouth,2023-07-23 21:59,2023-07-24 00:32,138.0
,Diazville,South Theresa,,,67.0
2023-07-08,Jennifershire,Bellland,2023-07-08 19:54,2023-07-09 10:08,126.0
2022-09-02,West Danastad,East Joseph,2022-09-02 18:29,2022-09-03 17:11,100.0
2022-03-18,Davishaven,North Evan,2022-03-18 21:17,2022-03-19 19:38,164.0
2022-03-10,West Kyleborough,Deborahshire,2022-03-10 15:00,2022-03-11 23:16,100.0
,East Dannyshire,Davishaven,,,179.0
2023-12-10,Holdenton,Smithhaven,2023-12-10 00:27,2023-12-12 13:02,136.0
2023-11-16,East Alexander,East Alexander,2023-11-16 15:20,2023-11-17 14:27,170.0
2023-09-09,Diazville,South Jamesborough,2023-09-09 07:58,2023-09-11 02:23,193.0
2022-07-25,South Luis,East Alexander,2022-07-25 03:25,2022-07-27 09:10,189.0
2022-05-11,West Danastad,Howardton,2022-05-11 20:46,2022-05-12 14:26,116.0
,Coleland,Yoderhaven,,,153.0
2022-02-11,East Joseph,Holdenton,2022-02-11 08:55,2022-02-12 20:45,152.0
2023-11-14,South Luis,South Jacob,2023-11-14 08:30,2023-11-15 23:54,54.0
2023-10-17,Yoderhaven,East Cynthiafort,2023-10-17 23:35,2023-10-18 11:04,147.0
2022-03-30,West Susan,Holmesburgh,2022-03-30 10:46,2022-04-01 01:53,150.0
,Davishaven,West Kyleborough,,,69.0
2022-12-30,Smithhaven,Howardton,2022-12-30 09:46,2022-12-31 00:18,126.0
2023-07-25,Holmesburgh,Deborahshire,2023-07-25 06:46,2023-07-26 04:44,110.0
2023-02-18,Howardton,Smithhaven,2023-02-18 05:38,2023-02-20 01:57,71.0
2022-04-11,Lake Joshuaport,Bellland,2022-04-11 18:16,2022-04-13 04:53,199.0
,East Victoriaton,Lake Joshuaport,,,117.0
2023-01-18,West Susan,Port Michael,2023-01-18 18:33,2023-01-20 16:16,118.0
2023-12-26,Barbaraside,Jennifershire,2023-12-26 02:21,2023-12-27 14:29,83.0
2022-11-21,Barbaraside,South Theresa,2022-11-21 09:44,2022-11-22 17:58,95.0
2023-08-26,Lake Megan,Jennifershire,2023-08-26 10:00,2023-08-28 11:07,83.0
2023-05-11,Howardton,Webbstad,2023-05-11 02:45,2023-05-12 04:35,197.0
2022-12-15,Maldonadoland,Deborahshire,2022-12-15 22:34,2022-12-16 11:31,141.0
2022-03-22,Holdenton,East Dannyshire,2022-03-22 14:35,2022-03-24 23:15,181.0
2023-08-15,Coleland,South Luis,2023-08-15 07:52,2023-08-16 09:10,50.0
2023-12-29,East Dannyshire,Deborahshire,2023-12-29 05:32,2023-12-31 05:41,124.0
2022-05-08,North Evan,Stephanieborough,2022-05-08 11:50,2022-05-09 07:31,107.0
2023-01-22,Lake Joshuaport,Deborahshire,2023-01-22 01:04,2023-01-24 09:18,144.0
2023-08-14,East Cynthiafort,South Jamesborough,2023-08-14 10:37,2023-08-15 11:19,145.0
,East Dannyshire,Lake Christopher,,,183.0
2022-04-07,East Alexander,East Joseph,2022-04-07 02:28,2022-04-08 06:48,98.0
2023-07-06,Albertshire,Lake Joshuaport,2023-07-06 08:22,2023-07-08 12:08,192.0
,South Markland,Smithhaven,,,124.0
2023-07-26,Perezborough,Boonetown,2023-07-26 10:32,2023-07-28 09:51,151.0
2023-07-09,Diazville,South Luis,2023-07-10 00:00,2023-07-11 06:34,83.0
,East Cynthiafort,Perezborough,,,
2023-08-09,North Amanda,West Susan,2023-08-09 04:07,2023-08-11 10:40,114.0
2022-11-16,Matthewton,North Evan,2022-11-16 21:35,2022-11-18 17:58,167.0
2023-07-16,Diazville,Lake Jessemouth,2023-07-16 06:22,2023-07-17 14:02,180.0
2023-10-10,Deborahshire,Rachelmouth,2023-10-10 11:47,2023-10-11 01:38,195.0
2023-02-02,Bellland,Perezborough,2023-02-02 18:43,2023-02-03 19:53,181.0
2023-12-01,Huffside,Matthewstad,2023-12-01 18:59,2023-12-03 21:22,190.0
,Lake Allisonmouth,Lake Allisonmouth,,,
2022-07-10,West Susan,South Theresa,2022-07-10 03:21,2022-07-12 18:47,
2022-01-20,Lake Jessemouth,Vargasview,2022-01-20 09:14,2022-01-21 07:26,194.0
2023-07-18,Matthewton,East Joseph,2023-07-18 01:45,2023-07-19 05:55,169.0
2023-04-23,Stephanieborough,Diazville,2023-04-23 09:34,2023-04-25 21:45,114.0
2022-08-07,Bellland,South Luis,2022-08-07 14:58,2022-08-08 10:21,192.0
,West Danastad,Boonetown,,,92.0
2023-09-20,Albertshire,North Amanda,2023-09-20 06:45,2023-09-22 13:44,92.0
2022-09-07,Albertshire,Barbaraside,2022-09-07 05:19,2022-09-09 18:39,50.0
2023-07-04,South Jacob,Lake Joshuaport,2023-07-04 18:25,2023-07-06 07:07,
2023-06-24,Perezborough,Port Michael,2023-06-24 19:17,2023-06-25 04:14,106.0
,Mcculloughhaven,Lake Christopher,,,170.0
2023-02-10,Stephanieborough,Jennifershire,2023-02-10 11:44,2023-02-11 23:41,167.0
2022-08-25,West Kyleborough,Holmesburgh,2022-08-25 10:25,2022-08-26 11:32,124.0
2022-04-18,Lake Christopher,Smithhaven,2022-04-18 12:39,2022-04-19 13:02,168.0
2022-11-01,Webbstad,West Danastad,2022-11-01 14:18,2022-11-03 00:10,129.0
2022-02-03,Lake Christopher,Albertshire,2022-02-03 08:43,2022-02-04 03:31,161.0
,Jennifershire,Lake Christopher,,,145.0
2022-06-16,Coleland,South Markland,2022-06-16 11:42,2022-06-17 18:51,106.0
2023-07-25,Stephanieborough,Leeside,2023-07-25 23:46,2023-07-26 04:24,
2023-08-30,West Danastad,Lake Megan,2023-08-30 11:25,2023-08-31 17:04,132.0
2023-11-06,Port Michael,West Kyleborough,2023-11-06 04:54,2023-11-07 11:54,148.0
2023-03-21,South Jacob,Holdenton,2023-03-21 08:21,2023-03-23 09:59,101.0
,Morrisonstad,South Jacob,,,139.0
2023-01-21,Coleland,Vargasview,2023-01-21 12:52,2023-01-22 01:44,90.0
2023-05-31,East Alexander,Davishaven,2023-05-31 04:02,2023-06-02 12:58,64.0
,Morrisonstad,Coleland,,,187.0
2023-10-14,Barbaraside,South Theresa,2023-10-14 22:05,2023-10-15 16:47,120.0
,Matthewstad,East Alexander,,,167.0
2023-07-01,East Cynthiafort,East Cynthiafort,2023-07-01 18:17,2023-07-02 02:55,103.0
2023-12-30,West Cynthiabury,Bellland,2023-12-30 05:56,2024-01-01 19:25,160.0
2022-03-02,West Danastad,Bellland,2022-03-02 02:11,2022-03-04 23:42,53.0
,Deborahshire,Barbaraside,,,138.0
,East Dannyshire,Coleland,,,129.0
2023-05-29,South Luis,South Jacob,2023-05-29 00:50,2023-05-31 22:53,96.0
2022-10-17,Vargasview,Lake Christopher,2022-10-17 10:39,2022-10-19 14:06,73.0
,South Luis,Bellland,,,91.0
2022-05-14,Albertshire,Coleland,2022-05-14 11:19,2022-05-15 15:14,186.0
2022-11-25,Diazville,East Victoriaton,2022-11-25 09:22,2022-11-27 13:21,133.0
2022-03-13,Matthewstad,South Theresa,2022-03-13 22:40,2022-03-14 07:59,
2022-01-02,West Susan,Boonetown,2022-01-02 06:14,2022-01-04 18:43,66.0
2022-12-15,Huffside,Vargasview,2022-12-15 00:16,2022-12-17 09:10,112.0
2022-07-22,West Kyleborough,Barbaraside,2022-07-22 06:50,2022-07-24 14:21,96.0
,West Cynthiabury,Perezborough,,,
,Huffside,Lake Megan,,,156.0
2023-01-10,Perezborough,Mcculloughhaven,2023-01-10 16:14,2023-01-12 13:32,106.0
2023-07-30,Huffside,West Kyleborough,2023-07-30 17:11,2023-07-31 14:13,110.0
2023-12-14,East Dannyshire,West Susan,2023-12-14 22:01,2023-12-16 06:26,141.0
,Rachelmouth,South Luis,,,169.0
2022-05-08,Leeside,Perezborough,2022-05-08 22:37,2022-05-09 20:57,120.0
2022-06-25,South Andreburgh,Rachelmouth,2022-06-25 20:07,2022-06-26 04:53,59.0
2023-06-18,Diazville,Matthewstad,2023-06-18 15:44,2023-06-20 00:26,156.0
2022-09-29,Huffside,Lake Allisonmouth,2022-09-29 18:05,2022-09-30 07:55,66.0
2023-01-05,South Heidi,West Kyleborough,2023-01-05 05:41,2023-01-07 01:28,107.0
2022-10-04,Morrisonstad,Maldonadoland,2022-10-04 23:43,2022-10-05 08:05,89.0
2023-05-06,South Theresa,South Theresa,2023-05-06 15:03,2023-05-07 02:19,132.0
2022-08-15,Stephanieborough,East Joseph,2022-08-15 01:36,2022-08-16 14:16,138.0
2022-01-10,Huffside,Smithhaven,2022-01-10 15:21,2022-01-11 01:35,132.0
,Matthewstad,Webbstad,,,167.0
2023-08-30,Lake Christopher,Howardton,2023-08-30 14:55,2023-08-31 08:16,143.0
2022-03-12,Boonetown,Huffside,2022-03-12 19:45,2022-03-14 17:46,165.0
2023-11-28,Lake Christopher,Smithhaven,2023-11-28 03:32,2023-11-29 20:11,56.0
2023-09-28,Smithhaven,Boonetown,2023-09-28 14:48,2023-09-29 03:52,94.0
2023-10-30,East Cynthiafort,Yoderhaven,2023-10-30 04:24,2023-11-01 19:45,108.0
2023-01-24,South Theresa,South Jacob,2023-01-24 01:13,2023-01-25 04:59,135.0
,Jennifershire,Holmesburgh,,,193.0
2022-11-18,Holmesburgh,Jennifershire,2022-11-18 11:52,2022-11-19 11:52,171.0
2023-05-02,South Luis,South Jamesborough,2023-05-02 13:25,2023-05-03 04:42,123.0
,Holmesburgh,Matthewstad,,,129.0
2023-04-28,Port Michael,South Andreburgh,2023-04-28 07:02,2023-04-29 21:38,112.0
2023-07-07,West Cynthiabury,Lake Christopher,2023-07-07 02:32,2023-07-08 23:01,
,Lake Christopher,North Amanda,,,135.0
2022-10-08,East Alexander,Diazville,2022-10-08 08:39,2022-10-09 04:19,
2022-05-31,Lake Jessemouth,Barbaraside,2022-05-31 08:45,2022-06-01 16:45,110.0
2023-09-25,South Theresa,Diazville,2023-09-25 00:39,2023-09-27 13:40,176.0
2023-01-03,Stephanieborough,Webbstad,2023-01-03 05:21,2023-01-04 08:18,192.0
2022-11-26,South Heidi,Stephanieborough,2022-11-26 12:30,2022-11-28 16:12,195.0
,North Amanda,Maldonadoland,,,141.0
2022-11-29,Coleland,Lake Allisonmouth,2022-11-29 09:50,2022-11-30 06:15,76.0
2023-02-27,Matthewton,Huffside,2023-02-27 23:20,2023-03-01 14:53,87.0
2023-05-01,Lake Christopher,West Cynthiabury,2023-05-01 07:24,2023-05-03 22:14,182.0
2022-12-05,Matthewstad,Leeside,2022-12-05 22:09,2022-12-07 02:39,85.0
2022-09-02,Holmesburgh,Barbaraside,2022-09-02 18:15,2022-09-04 05:32,94.0
2023-04-06,Boonetown,South Jamesborough,2023-04-06 11:22,2023-04-07 07:44,175.0
,Port Michael,Leeside,,,200.0
2022-01-29,Morrisonstad,Morrisonstad,2022-01-29 03:41,2022-01-30 16:57,58.0
2023-12-22,West Kyleborough,Deborahshire,2023-12-22 15:11,2023-12-23 03:21,191.0
,Davishaven,South Andreburgh,,,
2022-03-10,Smithhaven,Stephanieborough,2022-03-10 23:53,2022-03-11 09:05,152.0
,Barbaraside,South Markland,,,134.0
2023-06-11,East Joseph,Lake Christopher,2023-06-11 20:18,2023-06-13 18:15,66.0
2023-03-22,Howardton,Maldonadoland,2023-03-22 04:49,2023-03-24 22:23,144.0
2022-12-13,Lake Jessemouth,South Andreburgh,2022-12-13 12:58,2022-12-14 22:02,58.0
2023-07-18,Leeside,West Cynthiabury,2023-07-18 18:37,2023-07-20 09:36,150.0
,Howardton,Lake Christopher,,,100.0
,Diazville,Deborahshire,,,83.0
,North Amanda,Mcculloughhaven,,,70.0
2022-01-22,South Luis,Port Michael,2022-01-22 21:14,2022-01-23 08:29,107.0
2022-07-06,South Markland,Smithhaven,2022-07-06 19:01,2022-07-08 08:35,133.0
,Yoderhaven,Smithhaven,,,167.0
,Lake Allisonmouth,Huffside,,,107.0
2022-12-23,Bellland,Vargasview,2022-12-23 01:44,2022-12-24 01:50,
2023-10-23,Howardton,Boonetown,2023-10-23 13:18,2023-10-25 08:10,200.0
2023-09-18,South Heidi,Davishaven,2023-09-18 16:50,2023-09-20 07:15,152.0
2022-05-28,Howardton,Bellland,2022-05-28 02:31,2022-05-30 19:19,132.0
2022-05-19,North Evan,Bellland,2022-05-19 19:13,2022-05-21 08:02,
,Holdenton,Coleland,,,75.0
2023-01-20,Lake Allisonmouth,South Jacob,2023-01-20 10:00,2023-01-22 10:12,106.0
2022-11-20,South Andreburgh,South Jacob,2022-11-20 21:50,2022-11-21 03:10,173.0
2023-12-14,West Cynthiabury,South Jamesborough,2023-12-14 05:28,2023-12-15 04:00,65.0
2023-03-30,Lake Christopher,Morrisonstad,2023-03-30 02:57,2023-03-31 14:10,59.0
2023-08-01,Howardton,North Evan,2023-08-01 15:24,2023-08-02 23:08,105.0
2023-07-17,South Jamesborough,Yoderhaven,2023-07-17 13:12,2023-07-18 15:20,78.0
2022-02-28,Lake Allisonmouth,Lake Christopher,2022-02-28 17:49,2022-03-01 12:24,67.0
2023-11-10,Matthewstad,Howardton,2023-11-10 01:16,2023-11-12 11:32,130.0
2022-05-11,East Dannyshire,West Susan,2022-05-11 02:09,2022-05-13 04:33,107.0
2023-03-07,Stephanieborough,East Cynthiafort,2023-03-07 08:31,2023-03-08 22:24,182.0
2022-12-01,Webbstad,South Andreburgh,2022-12-01 05:33,2022-12-02 19:51,110.0
,Barbaraside,Lake Christopher,,,95.0
2023-09-21,Deborahshire,Lake Megan,2023-09-21 19:54,2023-09-23 21:16,
2022-03-26,South Luis,West Danastad,2022-03-26 19:41,2022-03-28 15:37,138.0
2023-03-26,Howardton,Mcculloughhaven,2023-03-26 06:18,2023-03-27 11:48,100.0
2023-11-11,Boonetown,Leeside,2023-11-11 07:41,2023-11-13 17:46,133.0
2023-12-21,South Jamesborough,East Victoriaton,2023-12-21 23:48,2023-12-22 04:07,
2023-11-26,Huffside,South Jacob,2023-11-26 05:39,2023-11-28 09:24,149.0
,Rachelmouth,Maldonadoland,,,
2022-11-30,East Joseph,Coleland,2022-11-30 17:15,2022-12-02 03:04,125.0
2022-12-25,Perezborough,Davishaven,2022-12-25 04:24,2022-12-26 23:09,192.0
2023-11-28,West Cynthiabury,Lake Christopher,2023-11-28 14:15,2023-11-30 16:48,151.0
2022-06-29,South Jamesborough,Webbstad,2022-06-29 05:33,2022-07-01 15:38,167.0
,Stephanieborough,Rachelmouth,,,188.0
2023-07-15,Webbstad,South Andreburgh,2023-07-15 23:54,2023-07-16 16:34,184.0
2023-04-21,Matthewton,Holmesburgh,2023-04-21 20:31,2023-04-22 21:54,137.0
2022-11-14,East Joseph,North Evan,2022-11-14 09:45,2022-11-16 07:38,51.0
2022-06-07,South Markland,South Jamesborough,2022-06-07 17:54,2022-06-09 01:10,147.0
,Coleland,Perezborough,,,179.0
2022-05-09,Smithhaven,Boonetown,2022-05-09 11:19,2022-05-11 18:42,143.0
2022-03-04,East Joseph,Port Michael,2022-03-04 23:15,2022-03-05 08:20,139.0
2023-07-28,South Markland,Huffside,2023-07-28 12:43,2023-07-29 18:10,151.0
2022-03-25,Leeside,South Jamesborough,2022-03-25 17:52,2022-03-26 11:19,157.0
2022-07-29,Bellland,Lake Jessemouth,2022-07-29 20:52,2022-07-31 15:35,189.0
2023-05-03,Smithhaven,Deborahshire,2023-05-03 10:57,2023-05-04 14:44,107.0
2023-03-23,South Jacob,Holdenton,2023-03-23 09:27,2023-03-24 20:18,192.0
2023-12-27,Lake Megan,West Danastad,2023-12-27 17:53,2023-12-29 10:35,189.0
2022-03-31,Morrisonstad,South Luis,2022-03-31 16:31,2022-04-02 10:56,167.0
2023-12-11,Boonetown,West Danastad,2023-12-11 10:06,2023-12-12 21:21,
2023-02-19,Matthewton,South Heidi,2023-02-19 16:58,2023-02-21 22:16,122.0
2022-09-09,Rachelmouth,Lake Allisonmouth,2022-09-09 13:24,2022-09-11 22:53,166.0
,Lake Allisonmouth,West Cynthiabury,,,75.0
2022-12-18,South Jamesborough,Matthewstad,2022-12-18 23:08,2022-12-20 21:04,
2022-01-05,Yoderhaven,Lake Allisonmouth,2022-01-05 04:05,2022-01-07 22:45,121.0
,Deborahshire,Port Michael,,,195.0
2023-09-02,Yoderhaven,Barbaraside,2023-09-02 21:39,2023-09-04 11:57,
,Diazville,Jennifershire,,,129.0
2022-05-04,Diazville,Matthewstad,2022-05-04 00:47,2022-05-05 00:56,154.0
2023-12-23,South Theresa,Yoderhaven,2023-12-23 02:08,2023-12-25 08:36,55.0
2022-03-19,Albertshire,Webbstad,2022-03-19 18:20,2022-03-20 10:50,169.0
2023-02-14,North Amanda,Lake Joshuaport,2023-02-14 14:11,2023-02-16 07:14,123.0
2023-09-03,Perezborough,North Evan,2023-09-03 21:04,2023-09-05 23:10,77.0
,West Susan,Lake Jessemouth,,,137.0
2022-09-04,South Luis,Huffside,2022-09-04 07:54,2022-09-06 23:31,105.0
2023-12-06,Bellland,Howardton,2023-12-06 11:17,2023-12-08 11:30,192.0
2022-02-22,South Andreburgh,Matthewton,2022-02-22 12:04,2022-02-24 02:35,
2023-06-13,Howardton,Matthewstad,2023-06-13 17:37,2023-06-15 01:14,64.0
2022-04-27,South Andreburgh,West Danastad,2022-04-27 08:26,2022-04-29 14:28,81.0
2023-06-26,Port Michael,Albertshire,2023-06-26 19:06,2023-06-27 09:35,177.0
2022-03-26,East Dannyshire,Diazville,2022-03-26 07:20,2022-03-28 23:21,
,Bellland,South Heidi,,,68.0
2023-01-23,Albertshire,North Amanda,2023-01-23 20:02,2023-01-25 14:39,123.0
,Coleland,Port Michael,,,179.0
2022-01-24,West Kyleborough,West Cynthiabury,2022-01-24 00:26,2022-01-26 16:42,142.0
,East Dannyshire,East Alexander,,,143.0
2022-10-03,West Susan,Yoderhaven,2022-10-03 08:41,2022-10-04 08:09,129.0
2022-06-18,South Markland,Rachelmouth,2022-06-18 08:59,2022-06-20 22:29,172.0
2023-04-30,South Jamesborough,Webbstad,2023-04-30 17:26,2023-05-02 09:29,102.0
2022-05-18,Perezborough,East Alexander,2022-05-18 02:39,2022-05-20 02:22,139.0
2023-11-02,East Joseph,Leeside,2023-11-02 04:57,2023-11-04 02:04,
2023-06-13,South Jamesborough,South Theresa,2023-06-13 12:28,2023-06-15 09:35,83.0
2023-01-21,South Jacob,South Andreburgh,2023-01-21 15:43,2023-01-23 15:43,151.0
2022-06-15,Bellland,South Jamesborough,2022-06-15 19:29,2022-06-17 14:31,186.0
2022-03-16,Holdenton,Matthewstad,2022-03-16 04:46,2022-03-18 06:41,99.0
2022-06-23,South Markland,Morrisonstad,2022-06-23 20:22,2022-06-24 16:07,128.0
2022-06-13,South Luis,Deborahshire,2022-06-13 18:44,2022-06-15 10:34,137.0
2022-11-23,Jennifershire,Yoderhaven,2022-11-23 19:16,2022-11-25 06:42,68.0
2023-05-16,Lake Allisonmouth,Albertshire,2023-05-16 09:05,2023-05-17 06:12,102.0
2023-12-30,Deborahshire,Davishaven,2023-12-30 22:46,2023-12-31 18:36,85.0
2022-09-05,Vargasview,South Heidi,2022-09-05 01:26,2022-09-06 00:53,58.0
2023-02-24,West Kyleborough,Bellland,2023-02-24 06:27,2023-02-25 06:16,78.0
,Smithhaven,West Susan,,,145.0
2023-09-02,Smithhaven,Lake Megan,2023-09-02 19:47,2023-09-03 15:16,168.0
2023-12-03,West Kyleborough,South Andreburgh,2023-12-03 18:11,2023-12-05 12:02,200.0
2023-03-06,East Alexander,Davishaven,2023-03-06 20:25,2023-03-08 15:27,94.0
,Albertshire,East Cynthiafort,,,111.0
2023-02-23,Leeside,South Theresa,2023-02-23 09:43,2023-02-25 08:46,92.0
2022-10-05,Lake Jessemouth,Yoderhaven,2022-10-05 09:27,2022-10-07 02:19,58.0
2022-05-14,North Amanda,East Dannyshire,2022-05-14 01:16,2022-05-15 20:26,109.0
2022-04-19,Leeside,East Alexander,2022-04-19 20:44,2022-04-21 22:05,
,South Jacob,Coleland,,,61.0
2022-12-12,Lake Christopher,East Dannyshire,2022-12-12 13:21,2022-12-13 01:01,85.0
,Port Michael,West Susan,,,52.0
2023-05-15,East Joseph,Port Michael,2023-05-15 17:48,2023-05-17 05:13,148.0
2022-10-11,Lake Megan,Boonetown,2022-10-11 14:30,2022-10-12 14:31,187.0
2023-01-11,Vargasview,Barbaraside,2023-01-11 06:53,2023-01-13 19:43,184.0
2022-05-25,Port Michael,Diazville,2022-05-25 23:06,2022-05-26 19:09,167.0
2022-02-19,South Heidi,West Kyleborough,2022-02-19 05:57,2022-02-21 06:15,119.0
2022-05-28,East Cynthiafort,East Joseph,2022-05-28 23:21,2022-05-29 12:19,51.0
2022-10-23,Lake Allisonmouth,Lake Megan,2022-10-23 22:31,2022-10-24 22:02,146.0
2023-03-28,Huffside,West Susan,2023-03-28 05:08,2023-03-30 07:55,155.0
2023-06-04,Stephanieborough,Holmesburgh,2023-06-04 01:00,2023-06-05 22:45,138.0
2023-06-25,Maldonadoland,Albertshire,2023-06-25 21:03,2023-06-26 18:31,161.0
,Jennifershire,East Alexander,,,170.0
2023-06-07,Rachelmouth,Smithhaven,2023-06-07 17:44,2023-06-08 06:35,115.0
2023-08-14,Port Michael,Lake Joshuaport,2023-08-14 10:51,2023-08-15 13:35,183.0
2023-10-11,Leeside,Howardton,2023-10-11 18:25,2023-10-13 02:43,120.0
2022-07-31,Stephanieborough,Leeside,2022-07-31 11:16,2022-08-01 05:42,186.0
,Albertshire,Vargasview,,,163.0
,Boonetown,Deborahshire,,,136.0
2022-10-14,Lake Christopher,Barbaraside,2022-10-14 05:31,2022-10-15 05:09,91.0
2023-03-26,South Jamesborough,Huffside,2023-03-26 22:01,2023-03-27 17:13,60.0
2022-07-21,Matthewton,South Jacob,2022-07-21 16:29,2022-07-23 04:10,187.0
2023-03-06,Lake Megan,Port Michael,2023-03-06 16:17,2023-03-08 08:57,137.0
,Huffside,East Dannyshire,,,194.0
2023-04-12,Lake Joshuaport,Stephanieborough,2023-04-12 22:41,2023-04-14 16:01,100.0
2023-01-06,South Jacob,Diazville,2023-01-06 06:03,2023-01-08 20:36,
2022-06-19,North Amanda,East Alexander,2022-06-19 17:50,2022-06-20 12:41,59.0
